BOARD,PROFILE,CYCLE,ATTEMPTS,ACCEPTED,PROFILE_START_MS,PROFILE_END_MS,PROFILE_DURATION_MS,OWNER_UNVERIFIED
DE5 [1-11.2],FULL,1,8,0,1789462703956,1789462703969,13,1
DE5 [1-11.2],CORE,2,8,0,1789462704470,1789462704480,10,1
DE5 [1-11.2],FULL,3,8,0,1789462704981,1789462704994,13,1
DE5 [1-11.2],CORE,4,8,0,1789462705495,1789462705507,12,1
DE5 [1-11.2],FULL,5,8,0,1789462706009,1789462706021,12,1
DE5 [1-11.2],CORE,6,8,0,1789462706521,1789462706533,12,1
