board,profile,cycle,retry_n,host_start_ms,host_end_ms,duration_ms,raw_epoch_before,raw_tag_delta,raw_expected_delta,raw_freq_error,raw_preclamp_error,raw_helper_error,raw_update_count,raw_helper_output,raw_dmtd_ref_accept_count,raw_dmtd_fb_accept_count,raw_epoch_after,epoch_before,epoch_after,update_count,helper_error,helper_output,transport_error,parse_error,odd_or_sentinel,epoch_changed,arithmetic_mismatch,range_mismatch,accepted,owner_unverified,reason,shape_valid
DE5 [1-11.2],CORE,2,1,1789462704470,1789462704470,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,2,2,1789462704471,1789462704472,1,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,2,3,1789462704473,1789462704473,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,2,4,1789462704474,1789462704474,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,2,5,1789462704475,1789462704475,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,2,6,1789462704476,1789462704476,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,2,7,1789462704477,1789462704478,1,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,2,8,1789462704479,1789462704479,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,4,1,1789462705495,1789462705495,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,4,2,1789462705496,1789462705496,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,4,3,1789462705498,1789462705498,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,4,4,1789462705499,1789462705499,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,4,5,1789462705501,1789462705501,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,4,6,1789462705502,1789462705502,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,4,7,1789462705504,1789462705504,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,4,8,1789462705505,1789462705505,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,6,1,1789462706521,1789462706522,1,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,6,2,1789462706523,1789462706523,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,6,3,1789462706524,1789462706524,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,6,4,1789462706526,1789462706526,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,6,5,1789462706527,1789462706527,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,6,6,1789462706529,1789462706529,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,6,7,1789462706530,1789462706530,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
DE5 [1-11.2],CORE,6,8,1789462706532,1789462706532,0,TIMEOUT,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,TIMEOUT,TIMEOUT,TIMEOUT,NOT_MEASURED,NOT_MEASURED,TIMEOUT,-1,-1,-1,,,1,1,0,0,0,0,0,1,"TRANSPORT_ERROR,PARSE_ERROR",1
