role,board,sample,timestamp_ms,core_frame_valid,frame_valid,boot_generation,cpu_reset_count,wr_core_reset_count,si_config_reset_count,wrc_mode,ptp_state,ptp_state_name,pd_state,ext_state,parent_is_wrnode,parent_mode_on,parent_calibrated,wr_state_value,wr_state_name,wr_failure_low16,wr_failure_reason,wr_failure_reason_name,wr_disable_valid,wr_disable_cause,terminal_state,terminal_history_valid,terminal_candidate,terminal_streak,reported_terminal_streak,upstream_full_pass,upstream_pass_streak,reported_upstream_pass_streak,adjacent_same_generation,timestamp_gap_ms,f4d_generation_changed,f4d_reset_changed,f4d_stop_reason,f4d_stop_role,ptp_rx_count,ptp_tx_count,wr_rx_signal,wr_tx_signal
SLAVE,DE5 [1-11.2],45,66421,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2117,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],46,68539,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],47,70657,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],48,72775,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],49,74894,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2119,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],50,77010,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2116,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],51,79128,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],52,81245,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2117,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],53,83363,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],54,85481,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],55,87603,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2122,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],56,89722,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2119,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],57,91840,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],58,93959,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2119,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],59,96075,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2116,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],60,98192,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2117,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],61,100309,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2117,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],62,102425,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2116,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],63,104544,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2119,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],64,106663,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2119,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],65,108781,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],66,110899,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],67,113017,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],68,115134,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2117,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],69,117252,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
SLAVE,DE5 [1-11.2],70,119370,0,0,,,,,-1(UNKNOWN),-1,-1(UNKNOWN),-1,-1,-1,-1,-1,-1,,-1,-1,,-1,-1,UNKNOWN,0,0,0,0,0,0,0,0,2118,0,0,NONE,NONE,TIMEOUT,TIMEOUT,"TIMEOUT(id=-1:UNKNOWN,count=-1)","TIMEOUT(id=-1:UNKNOWN,count=-1)"
