board,profile,cycle,retry_n,host_start_ms,host_end_ms,duration_ms,raw_epoch_before,raw_tag_delta,raw_expected_delta,raw_freq_error,raw_preclamp_error,raw_helper_error,raw_update_count,raw_helper_output,raw_dmtd_ref_accept_count,raw_dmtd_fb_accept_count,raw_epoch_after,epoch_before,epoch_after,update_count,helper_error,helper_output,transport_error,parse_error,odd_or_sentinel,epoch_changed,arithmetic_mismatch,range_mismatch,accepted,owner_unverified,reason,shape_valid
DE5 [1-11.2],FULL,87,2,1789464266298,1789464266420,122,000F0ED4,00004008,00004000,00000008,FFFFFFA5,FFFFFFA5,000788EA,0000DA2A,07157939,0797C46F,000F11D4,986836,987604,493802,-91,55850,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,87,3,1789464266421,1789464266543,122,000F11D4,00003FF9,00004000,FFFFFFF9,FFFFFFB0,FFFFFFB0,00078A6C,0000DA26,07157ABB,0797C5F0,000F14D8,987604,988376,494188,-80,55846,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,87,4,1789464266544,1789464266666,122,000F14D8,00004013,00004000,FFFFFFF5,FFFFFFC0,FFFFFFC0,00078BE5,0000DA2E,07157C34,0797C768,000F17CA,988376,989130,494565,-64,55854,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],FULL,87,5,1789464266667,1789464266789,122,000F1ACA,00004002,00004000,00000002,00000023,00000023,00078D65,0000D9F8,07157DB4,0797CA5E,000F1DBC,989898,990652,494949,35,55800,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,87,6,1789464266790,1789464266912,122,000F1DBC,00004009,00004000,00000009,0000003F,0000003F,00078EDE,0000D9E8,071580B0,0797CBE0,000F20C2,990652,991426,495326,63,55784,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,87,7,1789464266913,1789464267046,133,000F20C2,00003FFF,00004000,FFFFFFFF,00000028,00000028,000791D8,0000D9DF,07158227,0797CD56,000F23B0,991426,992176,496088,40,55775,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,87,8,1789464267048,1789464267173,125,000F23B0,00003FF1,00004000,FFFFFFFD,FFFFFFCC,FFFFFFCC,0007935A,0000DA12,071583A9,0797CED7,000F26B4,992176,992948,496474,-52,55826,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],FULL,89,1,1789464268487,1789464268609,122,000F5074,00004007,00004000,00000007,00000010,00000010,0007A83A,0000DA23,07159A00,0797E51E,000F5362,1003636,1004386,501818,16,55843,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,89,2,1789464268610,1789464268732,122,000F5362,00003FFB,00004000,FFFFFFFB,0000001F,0000000B,0007AB31,0000DA2A,07159B80,0797E69C,000F5662,1004386,1005154,502577,11,55850,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,89,3,1789464268733,1789464268855,122,000F5662,00004002,00004000,00000000,00000021,00000021,0007ACAB,0000DA19,07159CFA,0797E815,000F5956,1005154,1005910,502955,33,55833,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],FULL,89,4,1789464268856,1789464268978,122,000F5956,00004001,00004000,00000001,FFFFFF92,FFFFFF92,0007AE2B,0000DA6E,07159E7A,0797E994,000F5F48,1005910,1007432,503339,-110,55918,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,89,5,1789464268979,1789464269101,122,000F5F48,00003FF3,00004000,FFFFFFF3,FFFFFFC4,FFFFFFC4,0007AFA4,0000DA63,0715A173,0797EC8B,000F6248,1007432,1008200,503716,-60,55907,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,89,6,1789464269103,1789464269224,121,000F6248,00003FFD,00004000,FFFFFFFD,0000003B,0000003B,0007B2A4,0000D9F1,0715A2F3,0797EE0A,000F6548,1008200,1008968,504484,59,55793,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,89,7,1789464269226,1789464269348,122,000F6548,00004004,00004000,00000004,00000033,00000033,0007B424,0000DA05,0715A473,0797EF89,000F6848,1008968,1009736,504868,51,55813,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,89,8,1789464269349,1789464269471,122,000F6848,00004004,00004000,00000004,0000000A,0000000A,0007B59B,0000DA1A,0715A5EA,0797F0FF,000F6B36,1009736,1010486,505243,10,55834,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,91,1,1789464270793,1789464270915,122,000F94F4,0000401A,00004000,0000001A,00000020,00000020,0007CA7A,0000D965,0715BC49,0798074E,000F97F4,1021172,1021940,510586,32,55653,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,91,2,1789464270916,1789464271039,123,000F97F4,00004007,00004000,00000007,FFFFFFF0,0000000D,0007CD7A,0000D956,0715BDC9,079808CD,000F9AF4,1021940,1022708,511354,13,55638,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,91,3,1789464271040,1789464271161,121,000F9AF4,0000400D,00004000,FFFFFFF3,00000095,00000095,0007CEF4,0000D8FC,0715BF43,07980A46,000F9DE8,1022708,1023464,511732,149,55548,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],FULL,91,4,1789464271162,1789464271282,120,000F9DE8,00004007,00004000,00000007,000000EE,000000EE,0007D074,0000D8A6,0715C0C3,07980D3B,000FA3D6,1023464,1024982,512116,238,55462,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,91,5,1789464271284,1789464271404,120,000FA3D6,00004005,00004000,00000005,000000A2,000000A2,0007D1EB,0000D8AC,0715C3BD,07980EBC,000FA6DC,1024982,1025756,512491,162,55468,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,91,6,1789464271405,1789464271526,121,000FA6DC,00004000,00004000,00000000,FFFFFFDC,FFFFFFDC,0007D4E4,0000D9B5,0715C533,07981031,000FA9C8,1025756,1026504,513252,-36,55733,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,91,7,1789464271527,1789464271648,121,000FA9C8,00004000,00004000,00000000,FFFFFEF3,FFFFFEF3,0007D668,0000D9DF,0715C6B7,079811B4,000FACD0,1026504,1027280,513640,-269,55775,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,91,8,1789464271649,1789464271769,120,000FACD0,00003FFD,00004000,00000002,FFFFFF3E,FFFFFF3E,0007D7E8,0000D9E1,0715C837,07981333,000FAFD0,1027280,1028048,514024,-194,55777,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],FULL,93,1,1789464273312,1789464273434,122,000FDF7E,00004000,00004000,00000000,FFFFFFAE,FFFFFFEB,0007F136,0000DA14,0715E185,07982C6E,000FE26C,1040254,1041004,520502,-21,55828,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,93,2,1789464273435,1789464273557,122,000FE26C,00004004,00004000,0000000D,FFFFFFF5,FFFFFFF5,0007F2B6,0000DA12,0715E305,07982DED,000FE56C,1041004,1041772,520886,-11,55826,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],FULL,93,3,1789464273558,1789464273680,122,000FE56C,00004005,00004000,00000005,FFFFFFE7,FFFFFFE7,0007F436,0000DA1C,0715E485,07982F6C,000FEB5A,1041772,1043290,521270,-25,55836,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,93,4,1789464273681,1789464273804,123,000FEB5A,00004003,00004000,00000003,FFFFFFD1,FFFFFFD1,0007F5AD,0000DA30,0715E780,07983265,000FEE62,1043290,1044066,521645,-47,55856,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,93,5,1789464273805,1789464273927,122,000FEE62,00004011,00004000,00000011,FFFFFFE5,FFFFFFBC,0007F8A7,0000DA4E,0715E8F6,079833DA,000FF14E,1044066,1044814,522407,-68,55886,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,93,6,1789464273928,1789464274051,123,000FF14E,00003FF7,00004000,00000001,FFFFFFF2,FFFFFFF2,0007FA29,0000DA3A,0715EA78,0798355B,000FF452,1044814,1045586,522793,-14,55866,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],FULL,93,7,1789464274052,1789464274174,122,000FF452,00004007,00004000,00000007,0000004D,0000004D,0007FBA9,0000DA05,0715EBF8,079836DA,000FFA3E,1045586,1047102,523177,77,55813,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,93,8,1789464274175,1789464274297,122,000FFA3E,00003FED,00004000,FFFFFFED,00000063,00000063,0007FD1F,0000D9E6,0715EEEE,079839CD,000FFD3E,1047102,1047870,523551,99,55782,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,95,1,1789464275680,1789464275802,122,001026F4,00003FFF,00004000,FFFFFFFF,00000065,00000065,0008137A,0000D9E5,0716054D,0798501B,001029FC,1058548,1059324,529274,101,55781,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,95,2,1789464275804,1789464275925,121,001029FC,00004001,00004000,00000001,00000062,00000062,00081678,0000D9EE,071606C7,07985194,00102CF0,1059324,1060080,530040,98,55790,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,95,3,1789464275927,1789464276049,122,00102CF0,00004001,00004000,00000001,FFFFFFED,FFFFFFED,000817F9,0000DA07,07160848,07985314,00102FF2,1060080,1060850,530425,-19,55815,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,95,4,1789464276050,1789464276171,121,00102FF2,00004008,00004000,00000008,FFFFFFC0,FFFFFFC0,0008196F,0000DA26,071609BE,07985489,001032DE,1060850,1061598,530799,-64,55846,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,95,5,1789464276172,1789464276293,121,001035DE,00004003,00004000,00000003,FFFFFF64,FFFFFF64,00081AEF,0000DA6E,07160B3E,07985788,001038E0,1062366,1063136,531183,-156,55918,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,95,6,1789464276294,1789464276415,121,001038E0,00004008,00004000,00000008,FFFFFFBE,FFFFFFBE,00081C70,0000DA4C,07160E3F,07985907,00103BE0,1063136,1063904,531568,-66,55884,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,95,7,1789464276417,1789464276537,120,00103BE0,00004018,00004000,00000018,FFFFFFE0,00000029,00081F67,0000DA22,07160FB6,07985A7D,00103ECE,1063904,1064654,532327,41,55842,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,95,8,1789464276539,1789464276660,121,00103ECE,0000400A,00004000,0000000B,0000000A,0000000A,000820E8,0000DA2E,07161137,07985BFC,001041D0,1064654,1065424,532712,10,55854,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],FULL,97,1,1789464277973,1789464278096,123,00106B82,00003FFA,00004000,FFFFFFFA,FFFFFFA3,FFFFFFA3,000835C1,0000DA9E,07162793,07987248,00106E88,1076098,1076872,538049,-93,55966,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,97,2,1789464278097,1789464278219,122,00106E88,00004007,00004000,00000007,FFFFFFDE,FFFFFFDE,000838BB,0000DAD7,0716290A,079873BE,00107176,1076872,1077622,538811,-34,56023,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,97,3,1789464278221,1789464278342,121,00107176,00004002,00004000,00000002,FFFFFF78,FFFFFF78,00083A3B,0000DAEB,07162A8A,0798753D,00107476,1077622,1078390,539195,-136,56043,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,97,4,1789464278344,1789464278465,121,00107476,00003FF8,00004000,FFFFFFF8,FFFFFFCC,FFFFFFCC,00083BB5,0000DACD,07162C04,079876B5,0010776A,1078390,1079146,539573,-52,56013,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,97,5,1789464278467,1789464278588,121,00107A6A,00004007,00004000,00000007,00000022,00000022,00083D35,0000DA9F,07162D84,079879B4,00107D6C,1079914,1080684,539957,34,55967,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,97,6,1789464278590,1789464278712,122,00107D6C,00003FFC,00004000,FFFFFFFC,FFFFFFF3,FFFFFFF3,00083EB6,0000DADE,07163085,07987B33,0010806C,1080684,1081452,540342,-13,56030,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,97,7,1789464278713,1789464278835,122,0010806C,00004006,00004000,00000006,FFFFFFB5,FFFFFFD2,000841AD,0000DADB,071631FC,07987CA9,0010835A,1081452,1082202,541101,-46,56027,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,97,8,1789464278836,1789464278958,122,0010835A,0000400C,00004000,FFFFFFFD,FFFFFFC9,FFFFFFC9,0008432E,0000DAEB,0716337D,07987E29,0010865C,1082202,1082972,541486,-55,56043,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],FULL,99,1,1789464280272,1789464280392,120,0010B00C,00003FEC,00004000,FFFFFFEC,FFFFFF31,FFFFFF31,00085806,0000DBA8,07164855,07989471,0010B30E,1093644,1094414,546822,-207,56232,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,99,2,1789464280394,1789464280514,120,0010B30E,00004003,00004000,00000003,FFFFFF77,FFFFFF77,00085987,0000DB9D,07164B56,079895F0,0010B60E,1094414,1095182,547207,-137,56221,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,99,3,1789464280515,1789464280636,121,0010B60E,00004016,00004000,00000016,FFFFFFAB,FFFFFFF0,00085C82,0000DB84,07164CD1,0798976A,0010B904,1095182,1095940,547970,-16,56196,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,99,4,1789464280637,1789464280758,121,0010B904,00004007,00004000,FFFFFFFB,0000001A,0000001A,00085E02,0000DB6C,07164E51,079898E9,0010BC04,1095940,1096708,548354,26,56172,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],FULL,99,5,1789464280759,1789464280879,120,0010BC04,00004005,00004000,00000005,00000018,00000018,00085F7A,0000DB68,07164FC9,07989A5F,0010C1F6,1096708,1098230,548730,24,56168,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,99,6,1789464280881,1789464281001,120,0010C1F6,00003FF5,00004000,FFFFFFF5,FFFFFFF2,FFFFFFF2,000860FB,0000DB7A,071652C1,07989D55,0010C4E4,1098230,1098980,549115,-14,56186,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,99,7,1789464281002,1789464281123,121,0010C4E4,00003FF5,00004000,FFFFFFF5,FFFFFF93,FFFFFF93,000863F2,0000DBD6,07165441,07989ED4,0010C7E4,1098980,1099748,549874,-109,56278,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,99,8,1789464281124,1789464281244,120,0010C7E4,00003FF2,00004000,FFFFFFF2,FFFFFFE9,FFFFFFE9,00086572,0000DBAE,071655C1,0798A053,0010CAE4,1099748,1100516,550258,-23,56238,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,101,1,1789464282558,1789464282680,122,0010F1AA,00003FFC,00004000,FFFFFFFC,FFFFFFAB,FFFFFFAB,00087A4C,0000DB80,07166A9B,0798B51E,0010F798,1110442,1111960,555596,-85,56192,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,101,2,1789464282681,1789464282803,122,0010F798,00003FF8,00004000,FFFFFFF8,FFFFFF9C,FFFFFF9C,00087BCC,0000DB9B,07166D94,0798B815,0010FA8A,1111960,1112714,555980,-100,56219,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,101,3,1789464282804,1789464282926,122,0010FA8A,00003FFD,00004000,FFFFFFFD,FFFFFFC1,FFFFFFC1,00087EC5,0000DBA1,07166F14,0798B994,0010FD8A,1112714,1113482,556741,-63,56225,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,101,4,1789464282927,1789464283050,123,0010FD8A,00004004,00004000,00000004,FFFFFF83,FFFFFF83,00088048,0000DBD5,07167097,0798BB16,00110090,1113482,1114256,557128,-125,56277,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,101,5,1789464283051,1789464283173,122,00110090,00003FF9,00004000,FFFFFFF9,FFFFFFF6,FFFFFFF6,000881C1,0000DBA1,07167210,0798BC8E,00110382,1114256,1115010,557505,-10,56225,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,101,6,1789464283174,1789464283296,122,00110682,00003FFD,00004000,FFFFFFFD,0000004C,0000004C,00088341,0000DB6E,07167507,0798BF83,00110970,1115778,1116528,557889,76,56174,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,101,7,1789464283297,1789464283419,122,00110970,00004001,00004000,00000001,00000074,00000074,00088638,0000DB29,07167687,0798C101,00110C70,1116528,1117296,558648,116,56105,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,101,8,1789464283420,1789464283542,122,00110C70,00004003,00004000,00000003,00000026,00000026,000887B8,0000DB48,07167807,0798C280,00110F70,1117296,1118064,559032,38,56136,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,103,1,1789464284883,1789464285007,124,0011391E,00003FFF,00004000,FFFFFFFF,FFFFFFC2,FFFFFFC2,00089C8F,0000DBED,07168E5E,0798D8C7,00113C1E,1128734,1129502,564367,-62,56301,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,103,2,1789464285009,1789464285131,122,00113C1E,00003FFD,00004000,FFFFFFFD,FFFFFFA5,FFFFFF9C,00089F91,0000DC03,07168FE0,0798DA47,00113F22,1129502,1130274,565137,-100,56323,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,103,3,1789464285132,1789464285254,122,00113F22,0000400E,00004000,00000000,00000013,00000013,0008A107,0000DBCC,07169156,0798DBBC,0011420E,1130274,1131022,565511,19,56268,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],FULL,103,4,1789464285256,1789464285377,121,0011420E,00004005,00004000,00000005,000000BB,000000BB,0008A287,0000DB5C,071692D6,0798DD3B,0011480E,1131022,1132558,565895,187,56156,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,103,5,1789464285379,1789464285501,122,0011480E,00004014,00004000,00000014,000000E7,000000E7,0008A407,0000DB17,071695D7,0798E03A,00114B10,1132558,1133328,566279,231,56087,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,103,6,1789464285502,1789464285624,122,00114B10,00003FFB,00004000,FFFFFFFB,0000009D,0000009D,0008A6FE,0000DB48,0716974D,0798E1AF,00114DFC,1133328,1134076,567038,157,56136,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,103,7,1789464285625,1789464285747,122,00114DFC,00004001,00004000,00000001,FFFFFF8D,FFFFFF8D,0008A87E,0000DBA6,071698CD,0798E32E,001150FC,1134076,1134844,567422,-115,56230,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],FULL,103,8,1789464285748,1789464285870,122,001150FC,00003FF8,00004000,00000007,FFFFFF69,FFFFFF69,0008A9F9,0000DBD4,07169A48,0798E4A8,001153F2,1134844,1135602,567801,-151,56276,0,0,0,1,1,0,0,1,"EPOCH_CHANGED,ARITHMETIC_MISMATCH",1
DE5 [1-11.2],CORE,2,1,1789464167231,1789464167285,54,000385A4,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF45,0001C2D2,0000D34D,NOT_MEASURED,NOT_MEASURED,00038890,230820,231568,115410,-187,54093,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],CORE,2,2,1789464167286,1789464167341,55,00038890,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF39,0001C448,0000D34D,NOT_MEASURED,NOT_MEASURED,00038890,231568,231568,115784,-199,54093,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,4,1,1789464169584,1789464169639,55,0003CD22,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFAD,0001E691,0000D338,NOT_MEASURED,NOT_MEASURED,0003CD22,249122,249122,124561,-83,54072,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,6,1,1789464172050,1789464172106,56,000414A4,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFFA,00020BCC,0000D3E5,NOT_MEASURED,NOT_MEASURED,00041798,267428,268184,134092,-6,54245,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],CORE,6,2,1789464172107,1789464172162,55,00041798,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFFA,00020BCC,0000D3E5,NOT_MEASURED,NOT_MEASURED,00041798,268184,268184,134092,-6,54245,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,8,1,1789464174418,1789464174474,56,00045C2A,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF26,00022E15,0000D46F,NOT_MEASURED,NOT_MEASURED,00045F2E,285738,286510,142869,-218,54383,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],CORE,8,2,1789464174475,1789464174530,55,00045F2E,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFA1,00022F97,0000D44A,NOT_MEASURED,NOT_MEASURED,00045F2E,286510,286510,143255,-95,54346,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,10,1,1789464176766,1789464176821,55,0004A3B0,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,000000AA,000251D8,0000D2B7,NOT_MEASURED,NOT_MEASURED,0004A3B0,304048,304048,152024,170,53943,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,12,1,1789464179057,1789464179112,55,0004E546,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFBE,00027419,0000D32F,NOT_MEASURED,NOT_MEASURED,0004E832,320838,321586,160793,-66,54063,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],CORE,12,2,1789464179113,1789464179169,56,0004E832,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFBE,00027419,0000D32F,NOT_MEASURED,NOT_MEASURED,0004E832,321586,321586,160793,-66,54063,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,14,1,1789464181398,1789464181453,55,00052CC6,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000005,00029663,0000D34F,NOT_MEASURED,NOT_MEASURED,00052CC6,339142,339142,169571,5,54095,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,16,1,1789464183684,1789464183739,55,00057158,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000014,0002B8AC,0000D46C,NOT_MEASURED,NOT_MEASURED,00057158,356696,356696,178348,20,54380,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,18,1,1789464185977,1789464186033,56,0005B5DA,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFAB,0002DAED,0000D4E4,NOT_MEASURED,NOT_MEASURED,0005B5DA,374234,374234,187117,-85,54500,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,20,1,1789464188273,1789464188328,55,0005FA5E,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF65,0002FD2F,0000D4CD,NOT_MEASURED,NOT_MEASURED,0005FA5E,391774,391774,195887,-155,54477,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,22,1,1789464190571,1789464190627,56,00063EEC,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFEF,00031F76,0000D5BF,NOT_MEASURED,NOT_MEASURED,00063EEC,409324,409324,204662,-17,54719,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,24,1,1789464192872,1789464192927,55,0006837E,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF41,000341BF,0000D5AE,NOT_MEASURED,NOT_MEASURED,0006837E,426878,426878,213439,-191,54702,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,26,1,1789464195165,1789464195220,55,0006C802,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,0000001E,00036401,0000D5D8,NOT_MEASURED,NOT_MEASURED,0006C802,444418,444418,222209,30,54744,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,28,1,1789464197471,1789464197526,55,00070C88,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,0000002F,00038644,0000D59A,NOT_MEASURED,NOT_MEASURED,00070C88,461960,461960,230980,47,54682,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,30,1,1789464199761,1789464199816,55,00074E20,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,000000F4,0003A891,0000D4E1,NOT_MEASURED,NOT_MEASURED,00075122,478752,479522,239761,244,54497,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],CORE,30,2,1789464199817,1789464199872,55,00075122,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,000000F4,0003A891,0000D4E1,NOT_MEASURED,NOT_MEASURED,0007540E,479522,480270,239761,244,54497,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],CORE,30,3,1789464199873,1789464199928,55,0007540E,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,000000A6,0003AA07,0000D4E4,NOT_MEASURED,NOT_MEASURED,0007540E,480270,480270,240135,166,54500,0,0,0,0,0,0,1,1,NONE,1
