source_path	bytes	sha256	git_blob	classification	retained_or_matching_path	tar_files	tar_files_content_matched	checksum_sidecar
artifacts/EXP-WRPC-STEP5-HPLL-6208-64-WRPC-LOCKING-ENABLE-IDEMPOTENT-GUARD/build_jtag_master.log	494213	13af0369bb1a2245ff0a0391d265162539358ed7f47ab34d2e8761a15e8ad1ea	012b0b1f2313a53c471c13fa595277223e062d4e	unique-file-to-preserve	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-6208-64-WRPC-LOCKING-ENABLE-IDEMPOTENT-GUARD/artifact-import/build_jtag_master.log
artifacts/EXP-WRPC-STEP5-HPLL-6208-64-WRPC-LOCKING-ENABLE-IDEMPOTENT-GUARD/build_jtag_slave.log	507763	95e7b01e560962a39c01d6c4e089e678af805162f2ebf9b2a36ec40cb63e3c95	0572c63c2618efa9fc0603a9aec786ea4f526fae	unique-file-to-preserve	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-6208-64-WRPC-LOCKING-ENABLE-IDEMPOTENT-GUARD/artifact-import/build_jtag_slave.log
artifacts/EXP-WRPC-STEP5-HPLL-6208-64-WRPC-LOCKING-ENABLE-IDEMPOTENT-GUARD/raw-20260830/program-jtag-master.log	2226	3f0c41b375e5a24dba06c6fa1ab7e912517a8dc90edc4306d751bade213c4a47	23cb711f1c25cd51202a6970180933d3a8929616	unique-file-to-preserve	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-6208-64-WRPC-LOCKING-ENABLE-IDEMPOTENT-GUARD/artifact-import/raw-20260830/program-jtag-master.log
artifacts/EXP-WRPC-STEP5-HPLL-6208-64-WRPC-LOCKING-ENABLE-IDEMPOTENT-GUARD/raw-20260830/program-jtag-slave.log	2222	440deb9fcda1358d7b8a258cafa0abaa71fce6cab51253b580f528c7b9816418	5dfdf8f1eb9e51fc0daa5b7deb6ae9d7b5a296cf	unique-file-to-preserve	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-6208-64-WRPC-LOCKING-ENABLE-IDEMPOTENT-GUARD/artifact-import/raw-20260830/program-jtag-slave.log
artifacts/EXP-WRPC-STEP5-HPLL-6208-64-WRPC-LOCKING-ENABLE-IDEMPOTENT-GUARD/raw-20260830/reinit-guard-smoke-1800samples.log	1514367	9bf20c6d8a1e3a6448419cd15120e2caa0465d3e910d6fc2e6c6321bb7fce369	73738f31d5c36568c879ad800814ab7972c22b70	unique-file-to-preserve	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-6208-64-WRPC-LOCKING-ENABLE-IDEMPOTENT-GUARD/artifact-import/raw-20260830/reinit-guard-smoke-1800samples.log
artifacts/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/raw-20260830-coherent-measurement-audit-180s.txt	950701	0ed6eaba6c503b369e63e669f44375cd9ac783162a1b05e935114c88c35ae32b	a23370c804a6ee61ba9670efac3e5d998782c67d	unique-file-to-preserve	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/artifact-import/raw-20260830-coherent-measurement-audit-180s.txt
artifacts/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/raw-20260830-coherent-smoke-10s-fixed.txt	6080	eb9b816c2f411e8bf0fac4343f53f9a5bf1fec598db7d5e0bb0884a87558df75	1c4ec62c5f990522183e7082e81c4276197afb00	unique-file-to-preserve	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/artifact-import/raw-20260830-coherent-smoke-10s-fixed.txt
artifacts/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/raw-20260830-coherent-smoke-10s.txt	8382	ac8ecbac54867723d01634eb49ca1c71e6ee306f23a3b6b642ee7d3a58e0fdf0	e9f017c680b8668252eff3e60412f7977a500fc5	unique-file-to-preserve	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/artifact-import/raw-20260830-coherent-smoke-10s.txt
artifacts/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/raw-20260830-coherent-smoke-staged.txt	8155	5e9115489c6a034ef1ee106270fc7e4c56dd8ee841cd99ad0b83b0318db6436d	9d57f5d7ac84d17869acc16355eb37d4bf69a478	unique-file-to-preserve	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/artifact-import/raw-20260830-coherent-smoke-staged.txt
artifacts/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/raw-20260830-crosscheck-correlation.txt	11687	c69333df4c16e07c45b16f2ca1354bf3a4da43ee9af36981e4d47820d34ff93b	0e37955c9e4c62f2a51230b1f4b68f822633a9fb	unique-file-to-preserve	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/artifact-import/raw-20260830-crosscheck-correlation.txt
